Mondo ID	EFO id	Mondo Label	EFO label
MONDO:0005186	http://www.ebi.ac.uk/efo/EFO_0002610	cocaine dependence	cocaine dependence
MONDO:0005320	http://www.ebi.ac.uk/efo/EFO_0003944	tibia fracture	tibia fracture
MONDO:0005319	http://www.ebi.ac.uk/efo/EFO_0003943	humerus fracture	humerus fracture
MONDO:0005188	http://www.ebi.ac.uk/efo/EFO_0002613	iatrogenic Kaposi's sarcoma	iatrogenic Kaposi's sarcoma
MONDO:0005313	http://www.ebi.ac.uk/efo/EFO_0003928	necrotizing enterocolitis	necrotizing enterocolitis
MONDO:0005314	http://www.ebi.ac.uk/efo/EFO_0003929	relapsing-remitting multiple sclerosis	relapsing-remitting multiple sclerosis
MONDO:0005316	http://www.ebi.ac.uk/efo/EFO_0003932	bacterial vaginosis	bacterial vaginosis
MONDO:0005325	http://www.ebi.ac.uk/efo/EFO_0003957	radius fracture	radius fracture
MONDO:0005021	http://www.ebi.ac.uk/efo/EFO_0000407	dilated cardiomyopathy	dilated cardiomyopathy
MONDO:0005326	http://www.ebi.ac.uk/efo/EFO_0003958	sunburn	sunburn
MONDO:0018920	http://www.ebi.ac.uk/efo/EFO_0002628	peripartum cardiomyopathy	peripartum cardiomyopathy
MONDO:0005516	http://www.ebi.ac.uk/efo/EFO_0005571	osteochondrodysplasia	osteochondrodysplasia
MONDO:0005327	http://www.ebi.ac.uk/efo/EFO_0003964	hip fracture	hip fracture
MONDO:0005190	http://www.ebi.ac.uk/efo/EFO_0002616	macroglobulinemia	macroglobulinemia
MONDO:0004959	http://www.ebi.ac.uk/efo/EFO_0000200	plasma cell neoplasm	plasma cell neoplasm
MONDO:0005189	http://www.ebi.ac.uk/efo/EFO_0002615	internal carotid artery stenosis	internal carotid artery stenosis
MONDO:0005191	http://www.ebi.ac.uk/efo/EFO_0002617	metastatic melanoma	metastatic melanoma
MONDO:0005323	http://www.ebi.ac.uk/efo/EFO_0003955	bacterial sexually transmitted disease	bacterial sexually transmitted disease
MONDO:0005195	http://www.ebi.ac.uk/efo/EFO_0002623	septic peritonitis	septic peritonitis
MONDO:0005194	http://www.ebi.ac.uk/efo/EFO_0002622	rotavirus infection	rotavirus infection
MONDO:0005324	http://www.ebi.ac.uk/efo/EFO_0003956	seasonal allergic rhinitis	seasonal allergic rhinitis
MONDO:0015924	http://www.ebi.ac.uk/efo/EFO_0001361	pulmonary arterial hypertension	pulmonary arterial hypertension
MONDO:0005144	http://www.ebi.ac.uk/efo/EFO_0001356	familial amyotrophic lateral sclerosis	familial amyotrophic lateral sclerosis
MONDO:0005203	http://www.ebi.ac.uk/efo/EFO_0002687	ischemia reperfusion injury	ischemia reperfusion injury
MONDO:0005202	http://www.ebi.ac.uk/efo/EFO_0002686	atopy	atopy
MONDO:0005145	http://www.ebi.ac.uk/efo/EFO_0001357	sporadic amyotrophic lateral sclerosis	sporadic amyotrophic lateral sclerosis
MONDO:0009693	http://www.ebi.ac.uk/efo/EFO_0001378	multiple myeloma	multiple myeloma
MONDO:0004277	http://purl.obolibrary.org/obo/DOID_7551	gonorrhea	gonorrhea
MONDO:0004991	http://www.ebi.ac.uk/efo/EFO_0000308	bronchoalveolar adenocarcinoma	bronchoalveolar adenocarcinoma
MONDO:0004996	http://www.ebi.ac.uk/efo/EFO_0000330	childhood acute myeloid leukemia	childhood acute myeloid leukemia
MONDO:0018447	http://www.ebi.ac.uk/efo/EFO_0000332	chondromyxoid fibroma	chondromyxoid fibroma
MONDO:0017885	http://www.ebi.ac.uk/efo/EFO_0000335	chromophobe renal cell carcinoma	chromophobe renal cell carcinoma
MONDO:0005161	http://www.ebi.ac.uk/efo/EFO_0001668	human papilloma virus infection	human papilloma virus infection
MONDO:0020076	http://www.ebi.ac.uk/efo/EFO_0002428	myeloproliferative neoplasm	chronic myeloproliferative disorder
MONDO:0005002	http://www.ebi.ac.uk/efo/EFO_0000341	chronic obstructive pulmonary disease	chronic obstructive pulmonary disease
MONDO:0005163	http://www.ebi.ac.uk/efo/EFO_0001675	simian immunodeficiency virus infection	simian immunodeficiency virus infection
MONDO:0005252	http://www.ebi.ac.uk/efo/EFO_0003144	heart failure	heart failure
MONDO:0005007	http://www.ebi.ac.uk/efo/EFO_0000364	colon mucinous adenocarcinoma	colon mucinous adenocarcinoma
MONDO:0005013	http://www.ebi.ac.uk/efo/EFO_0000394	dedifferentiated chondrosarcoma	dedifferentiated chondrosarcoma
MONDO:0005265	http://www.ebi.ac.uk/efo/EFO_0003767	inflammatory bowel disease	inflammatory bowel disease
MONDO:0005097	http://www.ebi.ac.uk/efo/EFO_0000708	squamous cell lung carcinoma	squamous cell lung carcinoma
MONDO:0008433	http://www.ebi.ac.uk/efo/EFO_0000702	small cell lung carcinoma	small cell lung carcinoma
MONDO:0005112	http://www.ebi.ac.uk/efo/EFO_0000770	malignant pleural mesothelioma	malignant pleural mesothelioma
MONDO:0004962	http://www.ebi.ac.uk/efo/EFO_0000206	stage II endometrioid carcinoma	stage II endometrioid carcinoma
MONDO:0004964	http://www.ebi.ac.uk/efo/EFO_0000211	unspecified peripheral T-cell lymphoma	unspecified peripheral T-cell lymphoma
MONDO:0005169	http://www.ebi.ac.uk/efo/EFO_0002426	neoplasm of mature T-cells or NK-cells	neoplasm of mature T-cells or NK-cells
MONDO:0004961	http://www.ebi.ac.uk/efo/EFO_0000205	stage I endometrioid carcinoma	stage I endometrioid carcinoma
MONDO:0005208	http://www.ebi.ac.uk/efo/EFO_0002894	amelanotic skin melanoma	amelanotic skin melanoma
MONDO:0004973	http://www.ebi.ac.uk/efo/EFO_0000233	adenosquamous lung carcinoma	adenosquamous lung carcinoma
MONDO:0005168	http://www.ebi.ac.uk/efo/EFO_0002425	neoplasm of immature b and T cells	neoplasm of immature B and T cells
MONDO:0004969	http://www.ebi.ac.uk/efo/EFO_0000225	acute quadriplegic myopathy	acute quadriplegic myopathy
MONDO:0004977	http://www.ebi.ac.uk/efo/EFO_0000255	angioimmunoblastic T-cell lymphoma	angioimmunoblastic T-cell lymphoma
MONDO:0004983	http://www.ebi.ac.uk/efo/EFO_0000279	azoospermia	azoospermia
MONDO:0004987	http://www.ebi.ac.uk/efo/EFO_0000294	bladder tumor	bladder tumor
MONDO:0005037	http://www.ebi.ac.uk/efo/EFO_0000504	gastric intestinal type adenocarcinoma	gastric intestinal type adenocarcinoma
MONDO:0005050	http://www.ebi.ac.uk/efo/EFO_0000552	invasive ductal and lobular carcinoma	invasive ductal and lobular carcinoma
MONDO:0005051	http://www.ebi.ac.uk/efo/EFO_0000553	invasive lobular carcinoma	invasive lobular carcinoma
MONDO:0005052	http://www.ebi.ac.uk/efo/EFO_0000555	irritable bowel syndrome	irritable bowel syndrome
MONDO:0008054	http://www.ebi.ac.uk/efo/EFO_0000557	juvenile dermatomyositis	juvenile dermatomyositis
MONDO:0005045	http://www.ebi.ac.uk/efo/EFO_0000538	hypertrophic cardiomyopathy	hypertrophic cardiomyopathy
MONDO:0005060	http://www.ebi.ac.uk/efo/EFO_0000569	liposarcoma	liposarcoma
MONDO:0005056	http://www.ebi.ac.uk/efo/EFO_0000559	keratinizing squamous cell carcinoma	keratinizing squamous cell carcinoma
MONDO:0005058	http://www.ebi.ac.uk/efo/EFO_0000564	leiomyosarcoma	leiomyosarcoma
MONDO:0005067	http://www.ebi.ac.uk/efo/EFO_0000595	monophasic synovial sarcoma	monophasic synovial sarcoma
MONDO:0005063	http://www.ebi.ac.uk/efo/EFO_0000580	medullary breast carcinoma	medullary breast carcinoma
MONDO:0005019	http://www.ebi.ac.uk/efo/EFO_0000404	diffuse scleroderma	diffuse scleroderma
MONDO:0005016	http://www.ebi.ac.uk/efo/EFO_0000401	diabetic nephropathy	diabetic nephropathy
MONDO:0005017	http://www.ebi.ac.uk/efo/EFO_0000402	diffuse gastric adenocarcinoma	diffuse gastric adenocarcinoma
MONDO:0005029	http://www.ebi.ac.uk/efo/EFO_0000479	essential thrombocythemia	essential thrombocythemia
MONDO:0004849	http://www.ebi.ac.uk/efo/EFO_0000464	pulmonary emphysema	emphysema
MONDO:0005030	http://www.ebi.ac.uk/efo/EFO_0000495	fetal growth restriction	fetal growth restriction
MONDO:0005032	http://www.ebi.ac.uk/efo/EFO_0000499	follicular thyroid adenoma	follicular thyroid adenoma
MONDO:0005103	http://www.ebi.ac.uk/efo/EFO_0000736	well-differentiated liposarcoma	well-differentiated liposarcoma
MONDO:0005110	http://www.ebi.ac.uk/efo/EFO_0000767	idiopathic cardiomyopathy	idiopathic cardiomyopathy
MONDO:0005115	http://www.ebi.ac.uk/efo/EFO_0000773	temporal lobe epilepsy	temporal lobe epilepsy
MONDO:0005117	http://www.ebi.ac.uk/efo/EFO_0000776	Aeromonas hydrophila infection	Aeromonas hydrophila infection
MONDO:0005118	http://www.ebi.ac.uk/efo/EFO_0000777	human granulocytic anaplasmosis	human granulocytic anaplasmosis
MONDO:0005106	http://www.ebi.ac.uk/efo/EFO_0000759	lipoma	lipoma
MONDO:0018902	http://www.ebi.ac.uk/efo/EFO_0000762	hepatocellular adenoma	hepatocellular adenoma
MONDO:0012268	http://www.ebi.ac.uk/efo/EFO_0000765	AIDS	AIDS
MONDO:0005119	http://www.ebi.ac.uk/efo/EFO_0000778	anthrax infection	anthrax infection
MONDO:0005120	http://www.ebi.ac.uk/efo/EFO_0000779	Drosophila c virus infection	Drosophila C virus infection
MONDO:0005121	http://www.ebi.ac.uk/efo/EFO_0000780	Enterococcus faecalis infection	Enterococcus faecalis infection
MONDO:0005122	http://www.ebi.ac.uk/efo/EFO_0000781	Pectobacterium carotovorum infection	Pectobacterium carotovorum infection
MONDO:0005095	http://www.ebi.ac.uk/efo/EFO_0000706	spondyloarthropathy	spondyloarthropathy
MONDO:0013280	http://www.ebi.ac.uk/efo/EFO_0000613	myxoid liposarcoma	myxoid liposarcoma
MONDO:0005076	http://www.ebi.ac.uk/efo/EFO_0000649	periodontitis	periodontitis
MONDO:0005077	http://www.ebi.ac.uk/efo/EFO_0000650	whooping cough	whooping cough
MONDO:0005074	http://www.ebi.ac.uk/efo/EFO_0000639	papillary cystadenocarcinoma	papillary cystadenocarcinoma
MONDO:0017884	http://www.ebi.ac.uk/efo/EFO_0000640	papillary renal cell carcinoma	papillary renal cell carcinoma
MONDO:0005082	http://www.ebi.ac.uk/efo/EFO_0000673	prostate adenocarcinoma	prostate adenocarcinoma
MONDO:0005085	http://www.ebi.ac.uk/efo/EFO_0000678	pterygium	pterygium
MONDO:0008487	http://www.ebi.ac.uk/efo/EFO_0000660	polycystic ovary syndrome	polycystic ovary syndrome
MONDO:0005080	http://www.ebi.ac.uk/efo/EFO_0000666	portal hypertension	portal hypertension
MONDO:0005091	http://www.ebi.ac.uk/efo/EFO_0000694	severe acute respiratory syndrome	severe acute respiratory syndrome
MONDO:0010030	http://www.ebi.ac.uk/efo/EFO_0000699	Sjogren syndrome	Sjogren syndrome
MONDO:0001103	http://purl.obolibrary.org/obo/DOID_10718	giardiasis	giardiasis
MONDO:0011230	http://www.ebi.ac.uk/efo/EFO_0005895	ossification of the posterior longitudinal ligament of the spine	ossification of the posterior longitudinal ligament of the spine
MONDO:0005406	http://www.ebi.ac.uk/efo/EFO_0004593	gestational diabetes	gestational diabetes
MONDO:0005408	http://www.ebi.ac.uk/efo/EFO_0004596	diabetes mellitus type 2 associated cataract	diabetes mellitus type 2 associated cataract
MONDO:0007012	http://www.ebi.ac.uk/efo/EFO_1001233	variant Creutzfeld-Jacob disease	variant Creutzfeld-Jacob disease
MONDO:0005407	http://www.ebi.ac.uk/efo/EFO_0004594	childhood eosinophilic esophagitis	childhood eosinophilic esophagitis
MONDO:0005361	http://www.ebi.ac.uk/efo/EFO_0004232	eosinophilic esophagitis	eosinophilic esophagitis
MONDO:0005567	http://www.ebi.ac.uk/efo/EFO_0005800	substance withdrawal syndrome	substance withdrawal syndrome
MONDO:0005568	http://www.ebi.ac.uk/efo/EFO_0005801	cholesterol embolism	cholesterol embolism
MONDO:0005572	http://www.ebi.ac.uk/efo/EFO_0005805	polycythemia due to hypoxia	polycythemia due to hypoxia
MONDO:0007067	http://www.ebi.ac.uk/efo/EFO_0005840	pyruvate kinase hyperactivity	Pyruvate kinase hyperactivity
MONDO:0005576	http://www.ebi.ac.uk/efo/EFO_0005846	cryoglobulinemia	cryoglobulinemia
MONDO:0018360	http://www.ebi.ac.uk/efo/EFO_0004537	neonatal lupus erythematosus	neonatal systemic lupus erythematosus
MONDO:0019371	http://www.ebi.ac.uk/efo/EFO_0005855	narcolepsy without cataplexy	narcolepsy without cataplexy
MONDO:0003669	http://www.ebi.ac.uk/efo/EFO_0003101	testicular seminoma	testicular seminoma
MONDO:0005556	http://www.ebi.ac.uk/efo/EFO_0005761	lupus nephritis	lupus nephritis
MONDO:0005551	http://www.ebi.ac.uk/efo/EFO_0005751	eye allergy	eye allergy
MONDO:0005552	http://www.ebi.ac.uk/efo/EFO_0005753	ocular vascular disease	ocular vascular disease
MONDO:0005555	http://www.ebi.ac.uk/efo/EFO_0005758	cycloplegia	cycloplegia
MONDO:0005565	http://www.ebi.ac.uk/efo/EFO_0005785	blastoma	blastoma
MONDO:0005562	http://www.ebi.ac.uk/efo/EFO_0005782	age-related hearing impairment	age-related hearing impairment
MONDO:0005365	http://www.ebi.ac.uk/efo/EFO_0004238	hearing loss	hearing loss
MONDO:0005563	http://www.ebi.ac.uk/efo/EFO_0005783	nut midline carcinoma	NUT midline carcinoma
MONDO:0008375	http://www.ebi.ac.uk/efo/EFO_0005773	retinal detachment	retinal detachment
MONDO:0005253	http://www.ebi.ac.uk/efo/EFO_0003145	high output heart failure	high output heart failure
MONDO:0005255	http://www.ebi.ac.uk/efo/EFO_0003147	mild heart failure	mild heart failure
MONDO:0005254	http://www.ebi.ac.uk/efo/EFO_0003146	symptomatic heart failure	symptomatic heart failure
MONDO:0005257	http://www.ebi.ac.uk/efo/EFO_0003149	advanced heart failure	advanced heart failure
MONDO:0005256	http://www.ebi.ac.uk/efo/EFO_0003148	moderate heart failure	moderate heart failure
MONDO:0005566	http://www.ebi.ac.uk/efo/EFO_0005799	neonatal abstinence syndrome	neonatal abstinence syndrome
MONDO:0005549	http://www.ebi.ac.uk/efo/EFO_0005708	renal cell adenocarcinoma	renal cell adenocarcinoma
MONDO:0005434	http://www.ebi.ac.uk/efo/EFO_0004795	skin sensitivity to sun	skin sensitivity to sun
MONDO:0012672	http://www.ebi.ac.uk/efo/EFO_0004799	cholelithiasis	cholelithiasis
MONDO:0004665	http://www.ebi.ac.uk/efo/EFO_0004708	nodular sclerosis classical Hodgkin lymphoma	nodular sclerosis Hodgkin lymphoma
MONDO:0005424	http://www.ebi.ac.uk/efo/EFO_0004711	elephantiasis	elephantiasis
MONDO:0005426	http://www.ebi.ac.uk/efo/EFO_0004715	MRI defined brain infarct	MRI defined brain infarct
MONDO:0005425	http://www.ebi.ac.uk/efo/EFO_0004712	podoconiosis	podoconiosis
MONDO:0005419	http://www.ebi.ac.uk/efo/EFO_0004701	metamphetamine dependence	metamphetamine dependence
MONDO:0005429	http://www.ebi.ac.uk/efo/EFO_0004720	prion disease	prion disease
MONDO:0005430	http://www.ebi.ac.uk/efo/EFO_0004772	early onset hypertension	early onset hypertension
MONDO:0005432	http://www.ebi.ac.uk/efo/EFO_0004776	alcohol and nicotine codependence	alcohol and nicotine codependence
MONDO:0005433	http://www.ebi.ac.uk/efo/EFO_0004777	alcohol withdrawal	alcohol withdrawal
MONDO:0019810	http://www.ebi.ac.uk/efo/EFO_0004775	toxic epidermal necrolysis	toxic epidermal necrolysis
MONDO:0005594	http://www.ebi.ac.uk/efo/EFO_0006346	severe cutaneous adverse reaction	severe cutaneous adverse reaction
MONDO:0005417	http://www.ebi.ac.uk/efo/EFO_0004683	wet macular degeneration	wet macular degeneration
MONDO:0005418	http://www.ebi.ac.uk/efo/EFO_0004686	non-compaction cardiomyopathy	non-compaction cardiomyopathy
MONDO:0001708	http://purl.obolibrary.org/obo/DOID_13406	pulmonary sarcoidosis	pulmonary sarcoidosis
MONDO:0005579	http://www.ebi.ac.uk/efo/EFO_0005917	generalised epilepsy	generalised epilepsy
MONDO:0005582	http://www.ebi.ac.uk/efo/EFO_0005924	binge eating	binge eating
MONDO:0005580	http://www.ebi.ac.uk/efo/EFO_0005922	esophageal squamous cell carcinoma	esophageal squamous cell carcinoma
MONDO:0005581	http://www.ebi.ac.uk/efo/EFO_0005923	AVL induced bursal lymphoma	AVL induced bursal lymphoma
MONDO:0005414	http://www.ebi.ac.uk/efo/EFO_0004609	treatment refractory schizophrenia	treatment refractory schizophrenia
MONDO:0005584	http://www.ebi.ac.uk/efo/EFO_0005938	congenital left-sided heart lesions	congenital left-sided heart lesions
MONDO:0019512	http://www.ebi.ac.uk/efo/EFO_0005269	congenital heart malformation	congenital heart malformation
MONDO:0005585	http://www.ebi.ac.uk/efo/EFO_0005942	chemotherapy-induced hypertension	chemotherapy-induced hypertension
MONDO:0015796	http://www.ebi.ac.uk/efo/EFO_0004610	acute lung injury	acute lung injury
MONDO:0005416	http://www.ebi.ac.uk/efo/EFO_0004616	osteoarthritis, knee	osteoarthritis, knee
MONDO:0005130	http://www.ebi.ac.uk/efo/EFO_0001060	celiac disease	celiac disease
MONDO:0008608	http://www.ebi.ac.uk/efo/EFO_0001064	down syndrome	Down syndrome
MONDO:0005134	http://www.ebi.ac.uk/efo/EFO_0001066	experimental autoimmune encephalomyelitis	experimental autoimmune encephalomyelitis
MONDO:0005124	http://www.ebi.ac.uk/efo/EFO_0001054	leprosy	leprosy
MONDO:0005125	http://www.ebi.ac.uk/efo/EFO_0001055	borderline leprosy	borderline leprosy
MONDO:0005126	http://www.ebi.ac.uk/efo/EFO_0001056	tuberculoid leprosy	tuberculoid leprosy
MONDO:0005127	http://www.ebi.ac.uk/efo/EFO_0001057	lepromatous leprosy	lepromatous leprosy
MONDO:0005139	http://www.ebi.ac.uk/efo/EFO_0001074	morbid obesity	morbid obesity
MONDO:0005141	http://www.ebi.ac.uk/efo/EFO_0001076	pseudomonas infection	Pseudomonas infection
MONDO:0005142	http://www.ebi.ac.uk/efo/EFO_0001077	pseudomonas aeruginosa CF5 infection	Pseudomonas aeruginosa CF5 infection
MONDO:0005143	http://www.ebi.ac.uk/efo/EFO_0001078	pseudomonas aeruginosa PA14 infection	Pseudomonas aeruginosa PA14 infection
MONDO:0005439	http://www.ebi.ac.uk/efo/EFO_0004911	familial hypercholesterolemia	familial hypercholesterolemia
MONDO:0011385	http://www.ebi.ac.uk/efo/EFO_0004994	lumbar disc degeneration	lumbar disc degeneration
MONDO:0005435	http://www.ebi.ac.uk/efo/EFO_0004826	anti-neutrophil antibody associated vasculitis	anti-neutrophil antibody associated vasculitis
MONDO:0005437	http://www.ebi.ac.uk/efo/EFO_0004893	testicular dysgenesis syndrome	testicular dysgenesis syndrome
MONDO:0007661	http://www.ebi.ac.uk/efo/EFO_0004895	Tourette syndrome	Tourette syndrome
MONDO:0005436	http://www.ebi.ac.uk/efo/EFO_0004889	postoperative ventricular dysfunction	postoperative ventricular dysfunction
MONDO:0005272	http://www.ebi.ac.uk/efo/EFO_0003802	refractory anemia	refractory anemia
MONDO:0005276	http://www.ebi.ac.uk/efo/EFO_0003819	dental caries	dental caries
MONDO:0019157	http://www.ebi.ac.uk/efo/EFO_0003812	acquired idiopathic sideroblastic anemia	refractory anemia with ringed sideroblasts
MONDO:0005179	http://www.ebi.ac.uk/efo/EFO_0002507	ovarian adenoma benign	ovarian adenoma benign
MONDO:0005181	http://www.ebi.ac.uk/efo/EFO_0002509	progressive external ophthalmoplegia	progressive external ophthalmoplegia
MONDO:0005284	http://www.ebi.ac.uk/efo/EFO_0003840	chronic progressive multiple sclerosis	chronic progressive multiple sclerosis
MONDO:0005182	http://www.ebi.ac.uk/efo/EFO_0002510	serous cystadenofibroma	serous cystadenofibroma
MONDO:0005176	http://www.ebi.ac.uk/efo/EFO_0002502	benign insulitis	benign insulitis
MONDO:0005177	http://www.ebi.ac.uk/efo/EFO_0002504	serous cystadenoma	serous cystadenoma
MONDO:0005282	http://www.ebi.ac.uk/efo/EFO_0003834	cutaneous lupus erythematosus	cutaneous lupus erythematosus
MONDO:0005286	http://www.ebi.ac.uk/efo/EFO_0003849	palatal neoplasm	palatal neoplasm
MONDO:0005287	http://www.ebi.ac.uk/efo/EFO_0003852	developmental disability	developmental disability
MONDO:0008159	http://www.ebi.ac.uk/efo/EFO_0003854	postmenopausal osteoporosis	postmenopausal osteoporosis
MONDO:0005298	http://www.ebi.ac.uk/efo/EFO_0003882	osteoporosis	osteoporosis
MONDO:0008779	http://www.ebi.ac.uk/efo/EFO_0003857	arthrogryposis	arthrogryposis
MONDO:0005300	http://www.ebi.ac.uk/efo/EFO_0003884	chronic kidney disease	chronic kidney disease
MONDO:0005291	http://www.ebi.ac.uk/efo/EFO_0003870	brain aneurysm	brain aneurysm
MONDO:0005293	http://www.ebi.ac.uk/efo/EFO_0003874	flatfoot	flatfoot
MONDO:0005295	http://www.ebi.ac.uk/efo/EFO_0003876	intermittent vascular claudication	intermittent vascular claudication
MONDO:0005307	http://www.ebi.ac.uk/efo/EFO_0003899	contracture	contracture
MONDO:0005306	http://www.ebi.ac.uk/efo/EFO_0003898	ankylosing spondylitis	ankylosing spondylitis
MONDO:0005175	http://www.ebi.ac.uk/efo/EFO_0002498	aggressive insulitis	aggressive insulitis
MONDO:0005174	http://www.ebi.ac.uk/efo/EFO_0002497	acute hypotension	acute hypotension
MONDO:0009891	http://www.ebi.ac.uk/efo/EFO_0002429	polycythemia vera	polycythemia vera
MONDO:0005258	http://www.ebi.ac.uk/efo/EFO_0003756	autism spectrum disorder	autism spectrum disorder
MONDO:0009692	http://www.ebi.ac.uk/efo/EFO_0002430	primary myelofibrosis	primary myelofibrosis
MONDO:0008575	http://www.ebi.ac.uk/efo/EFO_0003768	nicotine dependence	nicotine dependence
MONDO:0005259	http://www.ebi.ac.uk/efo/EFO_0003757	Asperger syndrome	Asperger syndrome
MONDO:0008890	http://www.ebi.ac.uk/efo/EFO_0003783	progressive bulbar palsy	progressive bulbar palsy
MONDO:0005266	http://www.ebi.ac.uk/efo/EFO_0003770	diabetic retinopathy	diabetic retinopathy
MONDO:0011849	http://www.ebi.ac.uk/efo/EFO_0003778	psoriatic arthritis	psoriatic arthritis
MONDO:0005623	http://www.ebi.ac.uk/efo/EFO_0006812	autoimmune thyroid disease	autoimmune thyroid disease
MONDO:0005588	http://www.ebi.ac.uk/efo/EFO_0006313	chemotherapy-induced oral mucositis	chemotherapy-induced oral mucositis
MONDO:0005589	http://www.ebi.ac.uk/efo/EFO_0006315	thiopurine immunosuppressant-induced pancreatitis	thiopurine immunosuppressant-induced pancreatitis
MONDO:0005592	http://www.ebi.ac.uk/efo/EFO_0006339	smooth surface dental caries	smooth surface dental caries
MONDO:0005591	http://www.ebi.ac.uk/efo/EFO_0006338	pit and fissure surface dental caries	pit and fissure surface dental caries
MONDO:0005595	http://www.ebi.ac.uk/efo/EFO_0006352	laryngeal squamous cell carcinoma	laryngeal squamous cell carcinoma
MONDO:0008226	http://www.ebi.ac.uk/efo/EFO_0006342	aggressive periodontitis	aggressive periodontitis
MONDO:0005593	http://www.ebi.ac.uk/efo/EFO_0006343	chronic periodontitis	chronic periodontitis
MONDO:0005445	http://www.ebi.ac.uk/efo/EFO_0005045	visceral leishmaniasis	visceral Leishmaniasis
MONDO:0005598	http://www.ebi.ac.uk/efo/EFO_0006391	dopaminergic neuroblastoma	dopaminergic neuroblastoma
MONDO:0005601	http://www.ebi.ac.uk/efo/EFO_0006462	ovarian mucinous adenocarcinoma	ovarian mucinous adenocarcinoma
MONDO:0005597	http://www.ebi.ac.uk/efo/EFO_0006388	cystic renal cell carcinoma	cystic renal cell carcinoma
MONDO:0019198	http://www.ebi.ac.uk/efo/EFO_1001205	sympathetic ophthalmia	sympathetic ophthalmia
MONDO:0017255	http://www.ebi.ac.uk/efo/EFO_1001082	panuveitis (disease)	panuveitis
MONDO:0006990	http://www.ebi.ac.uk/efo/EFO_1001203	suppurative uveitis	suppurative uveitis
MONDO:0006989	http://www.ebi.ac.uk/efo/EFO_1001202	suppurative periapical periodontitis	suppurative periapical periodontitis
MONDO:0006988	http://www.ebi.ac.uk/efo/EFO_1001200	sulfhemoglobinemia	sulfhemoglobinemia
MONDO:0008538	http://www.ebi.ac.uk/efo/EFO_1001209	temporal arteritis	temporal arteritis
MONDO:0006994	http://www.ebi.ac.uk/efo/EFO_1001208	tarsal tunnel syndrome	tarsal tunnel syndrome
MONDO:0006997	http://www.ebi.ac.uk/efo/EFO_1001213	tibial neuropathy	tibial neuropathy
MONDO:0006993	http://www.ebi.ac.uk/efo/EFO_1001207	systolic heart failure	systolic heart failure
MONDO:0006992	http://www.ebi.ac.uk/efo/EFO_1001206	syphilitic aortitis	syphilitic aortitis
MONDO:0006998	http://www.ebi.ac.uk/efo/EFO_1001214	tonsil cancer	tonsil cancer
MONDO:0008889	http://www.ebi.ac.uk/efo/EFO_1001211	thromboangiitis obliterans	thromboangiitis obliterans
MONDO:0006995	http://www.ebi.ac.uk/efo/EFO_1001210	tethered spinal cord syndrome	tethered spinal cord syndrome
MONDO:0008599	http://www.ebi.ac.uk/efo/EFO_1001219	trigeminal neuralgia	trigeminal neuralgia
MONDO:0007000	http://www.ebi.ac.uk/efo/EFO_1001217	Treponema infectious disease	Treponema infectious disease
MONDO:0007008	http://www.ebi.ac.uk/efo/EFO_1001226	uremia	uremia
MONDO:0007007	http://www.ebi.ac.uk/efo/EFO_1001225	Ureaplasma urealyticum urethritis	Ureaplasma urealyticum urethritis
MONDO:0007006	http://www.ebi.ac.uk/efo/EFO_1001224	ulnar neuropathy	ulnar neuropathy
MONDO:0007005	http://www.ebi.ac.uk/efo/EFO_1001223	ulcerative proctosigmoiditis	ulcerative proctosigmoiditis
MONDO:0007002	http://www.ebi.ac.uk/efo/EFO_1001220	trochlear nerve disease	trochlear nerve disease
MONDO:0007009	http://www.ebi.ac.uk/efo/EFO_1001228	ureterolithiasis	ureterolithiasis
MONDO:0007017	http://www.ebi.ac.uk/efo/EFO_1001238	vitreous detachment	vitreous detachment
MONDO:0007015	http://www.ebi.ac.uk/efo/EFO_1001236	viral meningitis	viral meningitis
MONDO:0007014	http://www.ebi.ac.uk/efo/EFO_1001235	vibrio infectious disease	Vibrio infectious disease
MONDO:0007013	http://www.ebi.ac.uk/efo/EFO_1001234	vasculogenic impotence	vasculogenic impotence
MONDO:0007011	http://www.ebi.ac.uk/efo/EFO_1001232	uveoparotid fever	uveoparotid fever
MONDO:0007018	http://www.ebi.ac.uk/efo/EFO_1001239	vulvitis	vulvitis
MONDO:0007020	http://www.ebi.ac.uk/efo/EFO_1001241	Wernicke encephalopathy	Wernicke encephalopathy
MONDO:0007019	http://www.ebi.ac.uk/efo/EFO_1001240	vulvovaginitis	vulvovaginitis
MONDO:0007027	http://www.ebi.ac.uk/efo/EFO_1001249	non-alcoholic steatohepatitis	non-alcoholic steatohepatitis
MONDO:0007025	http://www.ebi.ac.uk/efo/EFO_1001247	chancre	chancre
MONDO:0007024	http://www.ebi.ac.uk/efo/EFO_1001246	yersinia pseudotuberculosis infectious disease	Yersinia pseudotuberculosis infectious disease
MONDO:0007023	http://www.ebi.ac.uk/efo/EFO_1001245	yersinia infectious disease	Yersinia infectious disease
MONDO:0007022	http://www.ebi.ac.uk/efo/EFO_1001244	xanthogranulomatous pyelonephritis	xanthogranulomatous pyelonephritis
MONDO:0006939	http://www.ebi.ac.uk/efo/EFO_1001141	pyelonephritis	pyelonephritis
MONDO:0010198	http://www.ebi.ac.uk/efo/EFO_1001242	Wernicke-Korsakoff syndrome	Wernicke-Korsakoff syndrome
